1219175883,W,juanhigligthis,Makoa,86133,80713,0,17635,125828,40121
1219175883,W,mateom02,Io,59124,55379,107654,21833,46266,0
1219173616,L,AlexChampion,Zhin,62998,58230,0,10672,40766,0
1219173616,W,Crazzp,Jenos,34288,24649,160238,11002,17973,0
1219173616,L,DiosaHaluWar,Ash,65334,59970,0,2131,100581,40039
1219173616,W,Ergia,Maeve,76222,75022,0,9232,42057,0
1219173616,W,KjeagerLJJ,Bomb King,72664,65720,0,6134,43904,0
1219173616,L,Luchito25,Azaan,50445,37694,0,8042,107603,74671
1219173616,L,celtan15,Tiberius,87720,48239,0,6010,43716,0
1219173616,W,jackcaseym,Barik,75131,75131,0,23750,96288,108805
1219173616,W,mateom02,Khan,52099,52036,15410,27480,101540,30369
1219173616,L,xanghelox,Mal'Damba,35265,8168,114877,8421,17738,750
1219170797,L,Diabetesfest,Inara,35369,30325,0,16521,78268,8812
1219170797,L,Duraznita,Jenos,13693,4517,66465,7753,21022,0
1219170797,L,Jonahgamer0902,Tiberius,31672,20072,0,4789,42596,660
1219170797,W,Killiman09,Torvald,55916,37835,0,277,23069,37454
1219170797,L,Spaghettknee,Koga,21151,13121,0,3482,32768,0
1219170797,L,UKINDASMELL,Barik,24391,24391,0,3605,55694,60440
1219170797,W,avidityxo,Zhin,63193,56593,0,2204,18141,0
1219170797,W,daddidlio,Grover,27548,21967,78208,20894,24187,0
1219170797,W,jackcaseym,Betty la Bomba,51009,23241,0,1368,14439,0
1219170797,W,mateom02,Khan,32682,31162,1975,5425,46440,9433
1219165927,L,Neymar72555,Atlas,66917,66917,0,13407,164546,2520
1219165927,L,PJAM27,Grover,72765,57188,203234,69060,92575,0
1219165927,W,Softieboop,Ying,97527,82537,121659,24891,46887,0
1219165927,L,dan110_17,Evie,70078,60715,0,14150,61375,0
1219165927,W,jackcaseym,Betty la Bomba,228597,85284,0,7625,44010,0
1219165927,W,lobstermenace,Khan,98643,91747,26911,44614,115019,41489
1219165927,W,mateom02,Fernando,82006,61071,0,15300,137070,152531
1219165927,L,picoteitor,Makoa,86674,81200,0,8507,178855,176951
1219165927,L,ta3s11,Willo,104757,84864,0,1316,80771,0
1219165927,W,wolfboyk3v,Caspian,71349,40467,0,13772,58205,0
1219164024,W,ChillyLobster,Bomb King,45219,36315,0,7211,55784,0
1219164024,L,DïkDïkersen,Dredge,85135,15352,0,28301,71275,4140
1219164024,L,Fre805ddy,Seris,60521,51853,31441,25359,50989,0
1219164024,W,MajorDegtyarev,Khan,59362,50753,2199,17406,109337,69897
1219164024,W,SomeRandomOwl,Maeve,77561,75850,0,24725,51480,0
1219164024,W,SpanknBeaver,Seris,33044,28131,61473,20999,52956,0
1219164024,L,Wezy Bombasi,Corvus,51001,39652,26731,8698,40153,3758
1219164024,W,imrlyagurl,Moji,59041,59041,2156,21862,58769,0
1219164024,L,jackcaseym,Drogoz,92173,82016,0,11118,34487,0
1219164024,L,mateom02,Azaan,39496,36507,0,6496,77323,23416
1219163171,W,ALEGT2213,Talus,31892,31287,0,5526,19862,0
1219163171,L,DorianMann,Fernando,14427,13127,0,1413,46384,48577
1219163171,W,Globob,Fernando,44623,33510,0,464,38519,11677
1219163171,L,Mixcrank,Vatu,26686,21318,0,11730,36772,0
1219163171,W,Selekate,Vatu,56330,45114,0,10372,18695,0
1219163171,L,irakuga,Grover,22560,16831,30394,16656,39557,0
1219163171,W,jackcaseym,Ying,17326,17326,49901,8982,9578,0
1219163171,L,lil Timmy,Caspian,31231,20759,0,155,31459,0
1219163171,W,mateom02,Sha Lin,29929,29929,0,291,14054,0
1219163171,L,☆♪くも♪☆,Ying,5804,5804,30694,3462,25928,0
1219161368,L,CheezyD24,Buck,88311,79314,0,32568,100847,0
1219161368,L,DUDEnz,Barik,57435,57435,0,21191,127831,134826
1219161368,L,DankestFatal,Furia,56680,25724,40413,11350,58737,0
1219161368,L,DeathProof118,Viktor,72273,47993,0,10664,46670,0
1219161368,W,JeffDaBaby,Vatu,41077,19603,0,6074,58118,0
1219161368,W,JuanitoSplinter,Androxus,101200,81347,0,18021,66329,0
